Data paths:
  building: benchmark-data-sf10/building
  customer: benchmark-data-sf10/customer
  driver: benchmark-data-sf10/driver
  trip: benchmark-data-sf10/trip
  vehicle: benchmark-data-sf10/vehicle
  zone: benchmark-data-sf10/zone

============================================================
Running Sedonadb Gpu Benchmark
============================================================
Sedonadb Gpu version: 0.3.0
  Running q6... [LIBGPUSPATIAL] [  9975][17:57:36:974800][info  ] Initializing GpuSpatialRuntime on device 0, PTX root /mnt/data/sedona-db/target/release/build/sedona-libgpuspatial-49614f8a870dbe66/out/share/gpuspatial/shaders
[LIBGPUSPATIAL] [  9973][17:57:40:664615][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 13 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:664914][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 24, Type Point
[LIBGPUSPATIAL] [  9969][17:57:40:664957][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 32 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:40:667976][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 10
[LIBGPUSPATIAL] [  9976][17:57:40:668110][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 10
[LIBGPUSPATIAL] [  9976][17:57:40:668455][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 8, Type Point
[LIBGPUSPATIAL] [  9976][17:57:40:668498][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 10 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9976][17:57:40:674592][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Allocate result buffer, memory consumption 0 MB, capacity 11
[LIBGPUSPATIAL] [  9976][17:57:40:674717][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Probe Points, Size: 33333, Results: 11
[LIBGPUSPATIAL] [  9976][17:57:40:675092][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 33333, Loaded 10, Type Point
[LIBGPUSPATIAL] [  9976][17:57:40:675134][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 11 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:676722][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 30
[LIBGPUSPATIAL] [  9973][17:57:40:676802][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9969][17:57:40:676931][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 30
[LIBGPUSPATIAL] [  9973][17:57:40:677070][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9973][17:57:40:677459][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 18, Type Point
[LIBGPUSPATIAL] [  9969][17:57:40:677465][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 24, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:677511][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:677517][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 30 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:679171][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 20
[LIBGPUSPATIAL] [  9975][17:57:40:679279][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 20
[LIBGPUSPATIAL] [  9975][17:57:40:679535][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:679571][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 20 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:689423][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 20
[LIBGPUSPATIAL] [  9973][17:57:40:689449][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 32
[LIBGPUSPATIAL] [  9973][17:57:40:689603][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 32
[LIBGPUSPATIAL] [  9969][17:57:40:689663][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 20
[LIBGPUSPATIAL] [  9973][17:57:40:690031][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 23, Type Point
[LIBGPUSPATIAL] [  9969][17:57:40:690069][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:690078][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 32 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:690100][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 20 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:690801][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 38
[LIBGPUSPATIAL] [  9975][17:57:40:691142][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 38
[LIBGPUSPATIAL] [  9975][17:57:40:691487][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 27, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:691535][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 38 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9969][17:57:40:695147][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Allocate result buffer, memory consumption 0 MB, capacity 9
[LIBGPUSPATIAL] [  9969][17:57:40:695256][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Probe Points, Size: 33333, Results: 9
[LIBGPUSPATIAL] [  9969][17:57:40:695600][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 33333, Loaded 7, Type Point
[LIBGPUSPATIAL] [  9969][17:57:40:695634][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 9 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:703825][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 20
[LIBGPUSPATIAL] [  9975][17:57:40:704131][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 20
[LIBGPUSPATIAL] [  9973][17:57:40:704233][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 36
[LIBGPUSPATIAL] [  9973][17:57:40:704418][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 36
[LIBGPUSPATIAL] [  9975][17:57:40:704502][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:704537][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 20 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:40:704806][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 25, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:704873][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 36 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:715721][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 32
[LIBGPUSPATIAL] [  9975][17:57:40:715870][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 32
[LIBGPUSPATIAL] [  9975][17:57:40:716254][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 26, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:716303][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 32 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:40:719621][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 10
[LIBGPUSPATIAL] [  9973][17:57:40:719743][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 10
[LIBGPUSPATIAL] [  9973][17:57:40:720107][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 8, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:720148][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 10 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:727670][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 25
[LIBGPUSPATIAL] [  9975][17:57:40:727795][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 25
[LIBGPUSPATIAL] [  9975][17:57:40:728161][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 20, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:728209][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 25 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:40:731100][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 16
[LIBGPUSPATIAL] [  9973][17:57:40:731202][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 16
[LIBGPUSPATIAL] [  9973][17:57:40:731526][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 12, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:731560][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 16 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:732461][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Allocate result buffer, memory consumption 0 MB, capacity 8
[LIBGPUSPATIAL] [  9975][17:57:40:732584][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Probe Points, Size: 33333, Results: 8
[LIBGPUSPATIAL] [  9975][17:57:40:732903][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 33333, Loaded 5, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:732950][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 8 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:40:743021][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 25
[LIBGPUSPATIAL] [  9973][17:57:40:743147][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 25
[LIBGPUSPATIAL] [  9973][17:57:40:743526][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:743567][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 25 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9973][17:57:40:748109][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Allocate result buffer, memory consumption 0 MB, capacity 7
[LIBGPUSPATIAL] [  9973][17:57:40:748245][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Probe Points, Size: 33333, Results: 7
[LIBGPUSPATIAL] [  9973][17:57:40:748608][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 33333, Loaded 5, Type Point
[LIBGPUSPATIAL] [  9973][17:57:40:748649][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 7 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:753799][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9975][17:57:40:753940][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 23
[LIBGPUSPATIAL] [  9975][17:57:40:754283][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 18, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:754332][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 23 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:765204][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 19
[LIBGPUSPATIAL] [  9975][17:57:40:765323][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 19
[LIBGPUSPATIAL] [  9975][17:57:40:765671][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 15, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:765715][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 19 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:776412][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 29
[LIBGPUSPATIAL] [  9975][17:57:40:776522][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 29
[LIBGPUSPATIAL] [  9975][17:57:40:776874][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 22, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:776910][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 29 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:787885][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9975][17:57:40:787995][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9975][17:57:40:788316][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 18, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:788350][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:798795][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9975][17:57:40:798921][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9975][17:57:40:799240][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 15, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:799274][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:810305][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9975][17:57:40:810404][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9975][17:57:40:810723][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:810756][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:821324][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 13
[LIBGPUSPATIAL] [  9975][17:57:40:821424][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 13
[LIBGPUSPATIAL] [  9975][17:57:40:821749][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 11, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:821784][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 13 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:832672][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 18
[LIBGPUSPATIAL] [  9975][17:57:40:832781][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 18
[LIBGPUSPATIAL] [  9975][17:57:40:833133][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 14, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:833182][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 18 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:844080][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 13
[LIBGPUSPATIAL] [  9975][17:57:40:844200][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 13
[LIBGPUSPATIAL] [  9975][17:57:40:844557][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 11, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:844605][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 13 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:855425][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 24
[LIBGPUSPATIAL] [  9975][17:57:40:855546][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 24
[LIBGPUSPATIAL] [  9975][17:57:40:855908][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:855956][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 24 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:866836][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 22
[LIBGPUSPATIAL] [  9975][17:57:40:866976][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 22
[LIBGPUSPATIAL] [  9975][17:57:40:867302][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 18, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:867349][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 22 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:877604][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 19
[LIBGPUSPATIAL] [  9975][17:57:40:877724][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 19
[LIBGPUSPATIAL] [  9975][17:57:40:878057][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 16, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:878104][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 19 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:888834][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 16
[LIBGPUSPATIAL] [  9975][17:57:40:888980][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 16
[LIBGPUSPATIAL] [  9975][17:57:40:889289][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 15, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:889336][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 16 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:40:893345][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Allocate result buffer, memory consumption 0 MB, capacity 7
[LIBGPUSPATIAL] [  9975][17:57:40:893463][info  ] RTSpatialIndex 0x75dbf000a800 (Used 0 MB), Probe Points, Size: 33333, Results: 7
[LIBGPUSPATIAL] [  9975][17:57:40:893777][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 33333, Loaded 6, Type Point
[LIBGPUSPATIAL] [  9975][17:57:40:893824][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 7 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:153433][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 28
[LIBGPUSPATIAL] [  9975][17:57:41:153602][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 28
[LIBGPUSPATIAL] [  9975][17:57:41:153972][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 20, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:154021][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 28 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:164774][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 25
[LIBGPUSPATIAL] [  9975][17:57:41:164930][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 25
[LIBGPUSPATIAL] [  9975][17:57:41:165253][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 20, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:165299][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 25 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:176109][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9975][17:57:41:176229][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9975][17:57:41:176544][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:176604][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 21 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:187312][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 34
[LIBGPUSPATIAL] [  9975][17:57:41:187434][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 34
[LIBGPUSPATIAL] [  9975][17:57:41:187752][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 24, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:187800][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 34 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:198446][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9975][17:57:41:198568][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 23
[LIBGPUSPATIAL] [  9975][17:57:41:198904][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:198951][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 23 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:209658][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 21
[LIBGPUSPATIAL] [  9975][17:57:41:209779][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 21
[LIBGPUSPATIAL] [  9975][17:57:41:210137][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Loaded Geometries, ProbeArray 100000, Loaded 17, Type Point
[LIBGPUSPATIAL] [  9975][17:57:41:210185][info  ] RTSpatialRefiner 0x75dbf3d29300 (Used 0 MB), Evaluating 21 Geometry Pairs with Predicate Contains
[LIBGPUSPATIAL] [  9975][17:57:41:220783][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Allocate result buffer, memory consumption 0 MB, capacity 23
[LIBGPUSPATIAL] [  9975][17:57:41:220919][info  ] RTSpatialIndex 0x75dbf000a800 (Used 1 MB), Probe Points, Size: 100000, Results: 23
